000501	鄂武商Ａ	13.14	0.06	0.46	12.98	13.14	12.85	13.08	    14.64	38564600	  0.74	          0.58	湖北	零售	      50719.92	         66.65亿	20131028	277220.75	75.22	457613.81	467219.41	
000502	绿景控股	6.32	-0.04	-0.63	6.36	6.42	6.29	6.36	   128.73	4991050	  0.44	          0.43	广东	房地产开发	      18332.91	         11.59亿	20131022	20040.35	20.43	21675.15	2981.99	
000503	海虹控股	20.31	-0.19	-0.93	20.59	20.74	20.23	20.50	  6638.85	125045656	  0.76	          0.68	海南	网络服务	      89796.70	        182.38亿	20131031	125886.12	9.76	104572.26	9161.85	
000504	*ST传媒	0.00	--  	--  	--  	--  	--  	6.87	--  	0	  0.00	          0.00	北京	传媒	      30997.25	         21.30亿	20131030	-3841.53	160.41	2985.98	131.25	
000505	*ST珠江	0.00	--  	--  	--  	--  	--  	3.55	--  	0	  0.00	          0.00	海南	房地产开发	      36044.53	         12.80亿	20131024	14123.77	89.24	67788.36	31723.44	
000506	中润资源	4.65	-0.04	-0.85	4.72	4.72	4.64	4.69	    14.29	16301472	  0.73	          0.38	山东	房地产开发	      92801.09	         43.15亿	20131120	170467.17	38.44	226242.05	5573.40	
000507	珠海港	5.34	0.04	0.75	5.31	5.39	5.20	5.30	   230.60	62544492	  0.51	          1.54	广东	港口	      76818.38	         41.02亿	20131029	236739.27	37.99	90223.61	89767.93	
000509	S*ST华塑	14.01	-0.74	-5.02	14.06	14.64	14.01	14.75	--  	197736992	  1.77	          9.27	四川	建筑材料	      15087.33	         21.14亿	20131030	-22753.42	150.54	18360.25	16186.30	
000510	金路集团	5.06	0.07	1.40	5.00	5.12	4.96	4.99	--  	30922266	  0.86	          1.00	四川	化学原料	      60912.12	         30.82亿	20131025	95176.43	47.65	50320.30	126944.47	
000511	银基发展	4.04	0.03	0.75	4.01	4.06	3.99	4.01	   137.08	37787640	  0.74	          0.81	辽宁	房地产开发	     115482.22	         46.65亿	20131029	168125.95	49.71	252517.05	36597.05	
